id,name,university,domain,depts,field,url
61158,Daryl L Davies,University of Southern California,usc.edu,Medicinal Chemistry and Molecular Pharmacology</li><li>Pharmacology and Toxicology</li><li>Toxicology</li><li>Medicinal Chemistry</li><li>Molecular Pharmacology and Toxicology</li><li>Molecular and Medical Pharmacology</li><li>Pharmacology</li><li>Medicinal Chemistry and Pharmacology</li><li>Molecular and Environmental Toxicology</li><li>Human Toxicology,"Pharmacology, Toxicology and Environmental Health",http://pibbs.usc.edu/faculty/profile/?fid=194
52453,Owen N Witte,University of California Los Angeles,ucla.edu,"Biochemistry</li><li>Integrated Life Sciences</li><li>Molecular and Cell Biology</li><li>Biological Sciences</li><li>Molecular Biology</li><li>Genetics and Molecular Biology</li><li>Biophysics</li><li>Biochemistry, Biophysics and Molecular Biology</li><li>Biochemistry, Molecular Biology and Biophysics</li><li>Molecular, Cellular, Developmental Biology and Genetics</li><li>Comparative Pathology</li><li>Genetics, Development and Cell Biology</li><li>Biochemistry and Biophysics</li><li>Genetic, Molecular and Cell Biology</li><li>Molecular Cancer Biology</li><li>Molecular, Cellular and Developmental Biology</li><li>Chemical Physics</li><li>Molecular and Cellular Biology</li><li>Biochemistry-ALS</li><li>Biochemistry and Molecular Biology</li><li>Comparative and Molecular Biosciences</li><li>Comparative Pathobiology</li><li>Roswell Park . Cellular and Molecular Biology</li><li>Molecular, Cell, and Dev Biology","Biochemistry, Biophysics, and Structural Biology",http://faculty.pharmacology.ucla.edu/institution/personnel?personnel_id=45695
29073,Gerard J Mccullough,University of Minnesota,umn.edu,Economics</li><li>Applied Economics</li><li>Development</li><li>Economics and Business</li><li>Applied Economics and Management</li><li>Health Care Management and Economics</li><li>Economics and International Affairs,Economics,http://www.apec.umn.edu/people/gerard-mccullough
21767,Jeffrey D Wolt,Iowa State University,iastate.edu,Entomology</li><li>Insect Science,Entomology,http://www.bigmap.iastate.edu/publications/wolt.html
12800,Youwen He,Duke University,duke.edu,Immunology</li><li>Immunobiology</li><li>Infectious Diseases and Immunity</li><li>Immunology and Microbial Pathogenesis</li><li>Infectious Diseases and Microbiology,Immunology and Infectious Disease,http://cmb.duke.edu/research/faculty/you-wen-he
49078,Leo M Chalupa,University of California Davis,ucdavis.edu,"Integrative Physiology</li><li>Molecular, Cellular and Integrative Physiology</li><li>Physiology and Biophysics</li><li>Physiological Sciences</li><li>Cellular and Integrative Physiology</li><li>Physiology</li><li>Molecular Physiology and Biophysics</li><li>Life Sciences</li><li>Endocrinology-Reproductive Physiology</li><li>Cellular and Molecular Pathology",Physiology,http://biosci3.ucdavis.edu/Faculty/Profile/View/213
11309,Devavrat Purohit,Duke University,duke.edu,"Applied Management and Decision Sciences</li><li>Business Administration</li><li>Business</li><li>Management</li><li>Administration, Leadership and Technology</li><li>Managerial Economics and Strategy</li><li>Management and Organizations</li><li>Operations Research</li><li>Operations and Information Management</li><li>Operations Research and Financial Engineering","Business Administration, Management, and Operations",http://energy.duke.edu/faculty-member/purohit-devavrat
30694,Stephen T Parente,University of Minnesota,umn.edu,"Applied Management and Decision Sciences</li><li>Business Administration</li><li>Business</li><li>Management</li><li>Administration, Leadership and Technology</li><li>Managerial Economics and Strategy</li><li>Management and Organizations</li><li>Operations Research</li><li>Operations and Information Management</li><li>Operations Research and Financial Engineering","Business Administration, Management, and Operations",http://www.tc.umn.edu/~paren010/
34094,Franck M Jarvis,Northwestern University,northwestern.edu,"Integrative Physiology</li><li>Molecular, Cellular and Integrative Physiology</li><li>Physiology and Biophysics</li><li>Physiological Sciences</li><li>Cellular and Integrative Physiology</li><li>Physiology</li><li>Molecular Physiology and Biophysics</li><li>Life Sciences</li><li>Endocrinology-Reproductive Physiology</li><li>Cellular and Molecular Pathology",Physiology,http://www.northwestern.edu/newscenter/stories/2007/01/tenure.html
11101,Cagla Eroglu,Duke University,duke.edu,Cell and Molecular Biology</li><li>Cancer Biology</li><li>Cell and Developmental Biology</li><li>Cell Biology and Molecular Genetics</li><li>Cell Biology</li><li>Cellular and Molecular Biology</li><li>Cell and Molecular Physiology</li><li>Anatomy and Cell Biology</li><li>Developmental Biology</li><li>Cell Biology and Anatomy,Cell and Developmental Biology,http://www.cellbio.duke.edu/cagla-eroglu/
4521,Jeremy Thorner,University of California Berkeley,berkeley.edu,"Biochemistry</li><li>Integrated Life Sciences</li><li>Molecular and Cell Biology</li><li>Biological Sciences</li><li>Molecular Biology</li><li>Genetics and Molecular Biology</li><li>Biophysics</li><li>Biochemistry, Biophysics and Molecular Biology</li><li>Biochemistry, Molecular Biology and Biophysics</li><li>Molecular, Cellular, Developmental Biology and Genetics</li><li>Comparative Pathology</li><li>Genetics, Development and Cell Biology</li><li>Biochemistry and Biophysics</li><li>Genetic, Molecular and Cell Biology</li><li>Molecular Cancer Biology</li><li>Molecular, Cellular and Developmental Biology</li><li>Chemical Physics</li><li>Molecular and Cellular Biology</li><li>Biochemistry-ALS</li><li>Biochemistry and Molecular Biology</li><li>Comparative and Molecular Biosciences</li><li>Comparative Pathobiology</li><li>Roswell Park . Cellular and Molecular Biology</li><li>Molecular, Cell, and Dev Biology","Biochemistry, Biophysics, and Structural Biology",http://mcb.berkeley.edu/faculty/BMB/thornerj.html
43189,Dale C Smith,State University of New York Buffalo,buffalo.edu,"History</li><li>History and Philosophy of Science</li><li>History of Science</li><li>History of American Civilization</li><li>Conceptual and Historical Studies of Science</li><li>History of Science, Technology and Medicine</li><li>History (Science Studies)</li><li>History of Science and Technology</li><li>History and Sociology of Science</li><li>History of Culture",History,http://libweb.lib.buffalo.edu/hslblog/history/?p=452
29309,Jean A King,University of Minnesota,umn.edu,"Educational Policy and Administration</li><li>Education</li><li>Urban Education</li><li>Work and Human Resource Education</li><li>Educational Administration</li><li>K-12 Educational Administration</li><li>Education (Policy, Planning and Administration)</li><li>Youth Development and Agricultural Education</li><li>Work, Community and Family Education</li><li>Continuing and Vocational Ed-ED",Educational Administration and Supervision,http://www.cehd.umn.edu/olpd/people/faculty/King.asp
40601,Dayton M Lambert,Purdue University,purdue.edu,"Agricultural Economics</li><li>Agricultural and Resource Economics</li><li>Agricultural and Applied Economics</li><li>Agricultural, Food and Resource Economics</li><li>Agricultural, Environmental and Development Economics</li><li>Agricultural and Consumer Economics</li><li>Agricultural, Environmental and Developmental Economics",Agricultural and Resource Economics,http://docs.lib.purdue.edu/dissertations/AAI3185789/
35326,Yuanyi Feng,Northwestern University,northwestern.edu,Neuroscience</li><li>Neurobiology</li><li>Neuroscience and Cognitive Science</li><li>Neurobiology and Behavior</li><li>Computational Neuroscience</li><li>Cell and Neurobiology,Neuroscience and Neurobiology,http://www.nuin.northwestern.edu/members-2/yuanyi-feng/
23679,Brad Day,Michigan State University,msu.edu,Agronomy</li><li>Plant Biology</li><li>Plant Pathology</li><li>Plant Biological Sciences</li><li>Botany and Plant Pathology</li><li>Applied Plant Sciences</li><li>Horticulture and Agronomy</li><li>Horticulture</li><li>Plant Science</li><li>Crop Sciences,Plant Sciences,http://www.daylab.plp.msu.edu/brad-day/
60211,Russ Mumper,University of North Carolina Chapel Hill,unc.edu,"Pharmaceutical Sciences</li><li>Pharmacy</li><li>Industrial and Physical Pharmacy</li><li>Pharmaceutics</li><li>Pharmaceutical Economics and Policy</li><li>Social and Administrative Pharmacy</li><li>Pharmacy Practice</li><li>Social, Administrative and Clinical Pharmacy</li><li>Biopharmaceutical Sciences</li><li>Social and Administrative Sciences in Pharmacy",Pharmacy and Pharmaceutical Sciences,http://nano.unc.edu/russell-j-mumper-phd/
47370,Rafael Piestun,University of Colorado Boulder,colorado.edu,"Electrical Engineering</li><li>Electrical Engineering and Computer Sciences</li><li>Electrical Engineering (Communication Theory and Systems)</li><li>Electrical Engineering (Electronic Circuits and Systems)</li><li>Electrical Engineering (Signal and Image Processing)</li><li>Electrical Engineering (Photonics)</li><li>Electrical and Computer Engineering</li><li>Computer Engineering</li><li>Electrical Engineering (Applied Physics)</li><li>Electrical and Systems Engineering</li><li>Electrical Engineering (Electrical Circuits and Systems)</li><li>Electrical Engineering (VLSI Design)</li><li>Electrical Engineering (Intelligent Systems, Robotics and Controls)",Electrical and Computer Engineering,http://ecee.colorado.edu/~piestun/Home.htm
27440,Prakash Narayan,University of Maryland College Park,umd.edu,"Electrical Engineering</li><li>Electrical Engineering and Computer Sciences</li><li>Electrical Engineering (Communication Theory and Systems)</li><li>Electrical Engineering (Electronic Circuits and Systems)</li><li>Electrical Engineering (Signal and Image Processing)</li><li>Electrical Engineering (Photonics)</li><li>Electrical and Computer Engineering</li><li>Computer Engineering</li><li>Electrical Engineering (Applied Physics)</li><li>Electrical and Systems Engineering</li><li>Electrical Engineering (Electrical Circuits and Systems)</li><li>Electrical Engineering (VLSI Design)</li><li>Electrical Engineering (Intelligent Systems, Robotics and Controls)",Electrical and Computer Engineering,http://www.ece.umd.edu/~prakash/
46788,Kathryn Arehart,University of Colorado Boulder,colorado.edu,"Speech and Hearing Sciences</li><li>Communication Sciences and Disorders</li><li>Speech, Language and Hearing Sciences</li><li>Speech, Language and Hearing</li><li>Language and Communication Disorders </li><li>Communicative Disorders</li><li>Communicative Disorders and Sciences</li><li>Speech Pathology and Audiology</li><li>Speech-Language-Hearing Sciences</li><li>Hearing and Speech Sciences",Communication Sciences and Disorders,http://www.colorado.edu/ics/people/kathryn-arehart
21987,Lenola A Somerville,Iowa State University,iastate.edu,"Education, Curriculum and Instruction</li><li>Curriculum and Instruction</li><li>Learning and Instruction</li><li>Curriculum, Instruction and Teacher Education</li><li>Instruction and Learning</li><li>Instruction and Learning, Early Intervention",Curriculum and Instruction,http://lib.dr.iastate.edu/etd/10743/
15731,Cory D Suski,University of Illinois at Urbana-Champaign,illinois.edu,"Environmental Science, Policy, and Management</li><li>Environmental Sciences and Engineering</li><li>Environment</li><li>Natural Resources</li><li>Environmental Science and Management</li><li>Conservation Biology</li><li>Natural Resources Science and Management</li><li>Environmental Science</li><li>Arid Lands Resource Sciences</li><li>Sustainability</li><li>Natural Resource Ecology and Management</li><li>Water Resources Science</li><li>Community, Agriculture, Recreation and Resource Studies</li><li>Environment and Resources",Environmental Sciences,http://fishlab.nres.illinois.edu/
24804,Norbert L Kerr,Michigan State University,msu.edu,"Kinesiology</li><li>Health and Kinesiology</li><li>Kinesiology and Community Health</li><li>Kinesiology and Nutrition</li><li>Kinesiology, Nutrition and Rehabilitation</li><li>Department of Kinesiology and Nutrition",Kinesiology,https://www.msu.edu/user/kerr/homepage/
36157,Michael J Mills,Ohio State University,osu.edu OR site:ohio-state.edu,Materials Science</li><li>Materials</li><li>Material Science and Engineering</li><li>Materials Engineering</li><li>Materials Science and Engineering</li><li>Materials Science Engineering</li><li>Materials Science and Mechanical Engineering,Materials Science and Engineering,https://mse.osu.edu/people/mills.108
28814,Dennis Becker,University of Minnesota,umn.edu,"Environmental Science, Policy, and Management</li><li>Environmental Sciences and Engineering</li><li>Environment</li><li>Natural Resources</li><li>Environmental Science and Management</li><li>Conservation Biology</li><li>Natural Resources Science and Management</li><li>Environmental Science</li><li>Arid Lands Resource Sciences</li><li>Sustainability</li><li>Natural Resource Ecology and Management</li><li>Water Resources Science</li><li>Community, Agriculture, Recreation and Resource Studies</li><li>Environment and Resources",Environmental Sciences,http://www.cfans.umn.edu/node/1246
