id,name,university,domain,depts,field,dupct
18045,James G Daley,Indiana University Bloomington,indiana.edu,Social Welfare</li>&nbsp;<li>Social Work,Social Work,1
13357,Linda Vinton,Florida State University,fsu.edu,Social Welfare</li>&nbsp;<li>Social Work,Social Work,1
13054,Elizabeth A Plant,Florida State University,fsu.edu,Social Welfare</li>&nbsp;<li>Social Work,Social Work,1
7815,Paul Kurzman,City University of New York,cuny.edu,Social Welfare</li>&nbsp;<li>Social Work,Social Work,1
8417,Toni C Antonucci,City University of New York,cuny.edu,Social Welfare</li>&nbsp;<li>Social Work,Social Work,1
7636,Mimi Abramovitz,City University of New York,cuny.edu,Social Welfare</li>&nbsp;<li>Social Work,Social Work,1
6802,Irwin Epstein,City University of New York,cuny.edu,Social Welfare</li>&nbsp;<li>Social Work,Social Work,1
917,Lela Williams,Arizona State University,asu.edu,Social Welfare</li>&nbsp;<li>Social Work,Social Work,1
1280,Robin Bonifas,Arizona State University,asu.edu,Social Welfare</li>&nbsp;<li>Social Work,Social Work,1
66344,Irina D Shevelenko,University of Wisconsin Madison,wisc.edu,Slavic Languages and Literatures</li>&nbsp;<li>Central Eurasian Studies</li>&nbsp;<li>Slavic Languages and Literatures and Linguistics</li>&nbsp;<li>Slavic and East European Languages and Literatures</li>&nbsp;<li>Slavic Linguistics</li>&nbsp;<li>Baltic and Slavic Languages and Literatures,Slavic Languages and Societies,1
62752,Barbara Henry,University of Washington,washington.edu,Slavic Languages and Literatures</li>&nbsp;<li>Central Eurasian Studies</li>&nbsp;<li>Slavic Languages and Literatures and Linguistics</li>&nbsp;<li>Slavic and East European Languages and Literatures</li>&nbsp;<li>Slavic Linguistics</li>&nbsp;<li>Baltic and Slavic Languages and Literatures,Slavic Languages and Societies,1
60865,Aleksandr Zholkovsky,University of Southern California,usc.edu,Slavic Languages and Literatures</li>&nbsp;<li>Central Eurasian Studies</li>&nbsp;<li>Slavic Languages and Literatures and Linguistics</li>&nbsp;<li>Slavic and East European Languages and Literatures</li>&nbsp;<li>Slavic Linguistics</li>&nbsp;<li>Baltic and Slavic Languages and Literatures,Slavic Languages and Societies,1
38246,David J Birnbaum,University of Pittsburgh,pitt.edu,Slavic Languages and Literatures</li>&nbsp;<li>Central Eurasian Studies</li>&nbsp;<li>Slavic Languages and Literatures and Linguistics</li>&nbsp;<li>Slavic and East European Languages and Literatures</li>&nbsp;<li>Slavic Linguistics</li>&nbsp;<li>Baltic and Slavic Languages and Literatures,Slavic Languages and Societies,1
9450,Lenore Grenoble,University of Chicago,uchicago.edu,Slavic Languages and Literatures</li>&nbsp;<li>Central Eurasian Studies</li>&nbsp;<li>Slavic Languages and Literatures and Linguistics</li>&nbsp;<li>Slavic and East European Languages and Literatures</li>&nbsp;<li>Slavic Linguistics</li>&nbsp;<li>Baltic and Slavic Languages and Literatures,Slavic Languages and Societies,1
36289,Predrag Matejic,Ohio State University,osu.edu OR site:ohio-state.edu,Slavic Languages and Literatures</li>&nbsp;<li>Central Eurasian Studies</li>&nbsp;<li>Slavic Languages and Literatures and Linguistics</li>&nbsp;<li>Slavic and East European Languages and Literatures</li>&nbsp;<li>Slavic Linguistics</li>&nbsp;<li>Baltic and Slavic Languages and Literatures,Slavic Languages and Societies,1
10606,Margaret Rossiter,Cornell University,cornell.edu,Applied Science and Technology</li>&nbsp;<li>Technology and Social Behavior</li>&nbsp;<li>Human and Social Dimensions of Science and Technology</li>&nbsp;<li>Science and Technology Studies</li>&nbsp;<li>Technology Leadership and Innovation,Science and Technology Studies,1
63865,Marianne S Hansen,University of Washington,washington.edu,Scandinavian Studies</li>&nbsp;<li>Scandinavian Languages and Literatures</li>&nbsp;<li>Scandinavian Section,Scandinavian Studies,1
28685,Daniel J Philippon,University of Minnesota,umn.edu,"Rhetoric, Composition and the Teaching of English</li>&nbsp;<li>Rhetoric</li>&nbsp;<li>Rhetoric and Scientific and Technical Communication</li>&nbsp;<li>Rhetoric and Writing</li>&nbsp;<li>Rhetoric and Professional Communication",Rhetoric and Composition,1
30522,Rosita Albert,University of Minnesota,umn.edu,"Rhetoric, Composition and the Teaching of English</li>&nbsp;<li>Rhetoric</li>&nbsp;<li>Rhetoric and Scientific and Technical Communication</li>&nbsp;<li>Rhetoric and Writing</li>&nbsp;<li>Rhetoric and Professional Communication",Rhetoric and Composition,1
4508,Jeffrey Skoller,University of California Berkeley,berkeley.edu,"Rhetoric, Composition and the Teaching of English</li>&nbsp;<li>Rhetoric</li>&nbsp;<li>Rhetoric and Scientific and Technical Communication</li>&nbsp;<li>Rhetoric and Writing</li>&nbsp;<li>Rhetoric and Professional Communication",Rhetoric and Composition,1
2508,John Warnock,University of Arizona,arizona.edu,"Rhetoric, Composition and the Teaching of English</li>&nbsp;<li>Rhetoric</li>&nbsp;<li>Rhetoric and Scientific and Technical Communication</li>&nbsp;<li>Rhetoric and Writing</li>&nbsp;<li>Rhetoric and Professional Communication",Rhetoric and Composition,1
24282,Jeffrey T Grabill,Michigan State University,msu.edu,"Rhetoric, Composition and the Teaching of English</li>&nbsp;<li>Rhetoric</li>&nbsp;<li>Rhetoric and Scientific and Technical Communication</li>&nbsp;<li>Rhetoric and Writing</li>&nbsp;<li>Rhetoric and Professional Communication",Rhetoric and Composition,1
38221,Clark Chilson,University of Pittsburgh,pitt.edu,Religious Studies</li>&nbsp;<li>Religion</li>&nbsp;<li>Divinity</li>&nbsp;<li>Buddhist Studies</li>&nbsp;<li>Religion and Social Ethics,Religion,1
37355,Justin Mcdaniel,University of Pennsylvania,upenn.edu,Religious Studies</li>&nbsp;<li>Religion</li>&nbsp;<li>Divinity</li>&nbsp;<li>Buddhist Studies</li>&nbsp;<li>Religion and Social Ethics,Religion,1
53236,Christine Thomas,University of California Santa Barbara,ucsb.edu,Religious Studies</li>&nbsp;<li>Religion</li>&nbsp;<li>Divinity</li>&nbsp;<li>Buddhist Studies</li>&nbsp;<li>Religion and Social Ethics,Religion,1
53090,Ann Taves,University of California Santa Barbara,ucsb.edu,Religious Studies</li>&nbsp;<li>Religion</li>&nbsp;<li>Divinity</li>&nbsp;<li>Buddhist Studies</li>&nbsp;<li>Religion and Social Ethics,Religion,1
18871,Penelope Anderson,Indiana University Bloomington,indiana.edu,Religious Studies</li>&nbsp;<li>Religion</li>&nbsp;<li>Divinity</li>&nbsp;<li>Buddhist Studies</li>&nbsp;<li>Religion and Social Ethics,Religion,1
14790,Mark D Jordan,Harvard University,harvard.edu,Religious Studies</li>&nbsp;<li>Religion</li>&nbsp;<li>Divinity</li>&nbsp;<li>Buddhist Studies</li>&nbsp;<li>Religion and Social Ethics,Religion,1
11342,Ebrahim Moosa,Duke University,duke.edu,Religious Studies</li>&nbsp;<li>Religion</li>&nbsp;<li>Divinity</li>&nbsp;<li>Buddhist Studies</li>&nbsp;<li>Religion and Social Ethics,Religion,1
10979,Amy L Hall,Duke University,duke.edu,Religious Studies</li>&nbsp;<li>Religion</li>&nbsp;<li>Divinity</li>&nbsp;<li>Buddhist Studies</li>&nbsp;<li>Religion and Social Ethics,Religion,1
11111,Carol Meyers,Duke University,duke.edu,Religious Studies</li>&nbsp;<li>Religion</li>&nbsp;<li>Divinity</li>&nbsp;<li>Buddhist Studies</li>&nbsp;<li>Religion and Social Ethics,Religion,1
12578,Susan Eastman,Duke University,duke.edu,Religious Studies</li>&nbsp;<li>Religion</li>&nbsp;<li>Divinity</li>&nbsp;<li>Buddhist Studies</li>&nbsp;<li>Religion and Social Ethics,Religion,1
11488,Glenn Hinson,Duke University,duke.edu,Religious Studies</li>&nbsp;<li>Religion</li>&nbsp;<li>Divinity</li>&nbsp;<li>Buddhist Studies</li>&nbsp;<li>Religion and Social Ethics,Religion,1
796,Juliane Schober,Arizona State University,asu.edu,Religious Studies</li>&nbsp;<li>Religion</li>&nbsp;<li>Divinity</li>&nbsp;<li>Buddhist Studies</li>&nbsp;<li>Religion and Social Ethics,Religion,1
1501,Tod D Swanson,Arizona State University,asu.edu,Religious Studies</li>&nbsp;<li>Religion</li>&nbsp;<li>Divinity</li>&nbsp;<li>Buddhist Studies</li>&nbsp;<li>Religion and Social Ethics,Religion,1
65870,Chetwyn Chan,University of Wisconsin Madison,wisc.edu,Occupational Science</li>&nbsp;<li>Human Movement Science</li>&nbsp;<li>Biokinesiology and Physical Therapy</li>&nbsp;<li>Rehabilitation Science</li>&nbsp;<li>Biokinesiology</li>&nbsp;<li>Rehabilitation Psychology</li>&nbsp;<li>Health and Rehabilitation Sciences</li>&nbsp;<li>Occupational Therapy</li>&nbsp;<li>Rehabilitation Counselor Education</li>&nbsp;<li>Physical Rehabilitation Science,Rehabilitation and Therapy,1
63846,Marcia A Ciol,University of Washington,washington.edu,Occupational Science</li>&nbsp;<li>Human Movement Science</li>&nbsp;<li>Biokinesiology and Physical Therapy</li>&nbsp;<li>Rehabilitation Science</li>&nbsp;<li>Biokinesiology</li>&nbsp;<li>Rehabilitation Psychology</li>&nbsp;<li>Health and Rehabilitation Sciences</li>&nbsp;<li>Occupational Therapy</li>&nbsp;<li>Rehabilitation Counselor Education</li>&nbsp;<li>Physical Rehabilitation Science,Rehabilitation and Therapy,1
64590,Tracy Jirikowic,University of Washington,washington.edu,Occupational Science</li>&nbsp;<li>Human Movement Science</li>&nbsp;<li>Biokinesiology and Physical Therapy</li>&nbsp;<li>Rehabilitation Science</li>&nbsp;<li>Biokinesiology</li>&nbsp;<li>Rehabilitation Psychology</li>&nbsp;<li>Health and Rehabilitation Sciences</li>&nbsp;<li>Occupational Therapy</li>&nbsp;<li>Rehabilitation Counselor Education</li>&nbsp;<li>Physical Rehabilitation Science,Rehabilitation and Therapy,1
61696,Julie M Gray,University of Southern California,usc.edu,Occupational Science</li>&nbsp;<li>Human Movement Science</li>&nbsp;<li>Biokinesiology and Physical Therapy</li>&nbsp;<li>Rehabilitation Science</li>&nbsp;<li>Biokinesiology</li>&nbsp;<li>Rehabilitation Psychology</li>&nbsp;<li>Health and Rehabilitation Sciences</li>&nbsp;<li>Occupational Therapy</li>&nbsp;<li>Rehabilitation Counselor Education</li>&nbsp;<li>Physical Rehabilitation Science,Rehabilitation and Therapy,1
61980,Mikel Snow,University of Southern California,usc.edu,Occupational Science</li>&nbsp;<li>Human Movement Science</li>&nbsp;<li>Biokinesiology and Physical Therapy</li>&nbsp;<li>Rehabilitation Science</li>&nbsp;<li>Biokinesiology</li>&nbsp;<li>Rehabilitation Psychology</li>&nbsp;<li>Health and Rehabilitation Sciences</li>&nbsp;<li>Occupational Therapy</li>&nbsp;<li>Rehabilitation Counselor Education</li>&nbsp;<li>Physical Rehabilitation Science,Rehabilitation and Therapy,1
38527,Kelliann Davis,University of Pittsburgh,pitt.edu,Occupational Science</li>&nbsp;<li>Human Movement Science</li>&nbsp;<li>Biokinesiology and Physical Therapy</li>&nbsp;<li>Rehabilitation Science</li>&nbsp;<li>Biokinesiology</li>&nbsp;<li>Rehabilitation Psychology</li>&nbsp;<li>Health and Rehabilitation Sciences</li>&nbsp;<li>Occupational Therapy</li>&nbsp;<li>Rehabilitation Counselor Education</li>&nbsp;<li>Physical Rehabilitation Science,Rehabilitation and Therapy,1
38489,Jonathan Farringdon,University of Pittsburgh,pitt.edu,Occupational Science</li>&nbsp;<li>Human Movement Science</li>&nbsp;<li>Biokinesiology and Physical Therapy</li>&nbsp;<li>Rehabilitation Science</li>&nbsp;<li>Biokinesiology</li>&nbsp;<li>Rehabilitation Psychology</li>&nbsp;<li>Health and Rehabilitation Sciences</li>&nbsp;<li>Occupational Therapy</li>&nbsp;<li>Rehabilitation Counselor Education</li>&nbsp;<li>Physical Rehabilitation Science,Rehabilitation and Therapy,1
29053,George Goding,University of Minnesota,umn.edu,Occupational Science</li>&nbsp;<li>Human Movement Science</li>&nbsp;<li>Biokinesiology and Physical Therapy</li>&nbsp;<li>Rehabilitation Science</li>&nbsp;<li>Biokinesiology</li>&nbsp;<li>Rehabilitation Psychology</li>&nbsp;<li>Health and Rehabilitation Sciences</li>&nbsp;<li>Occupational Therapy</li>&nbsp;<li>Rehabilitation Counselor Education</li>&nbsp;<li>Physical Rehabilitation Science,Rehabilitation and Therapy,1
29513,John W Day,University of Minnesota,umn.edu,Occupational Science</li>&nbsp;<li>Human Movement Science</li>&nbsp;<li>Biokinesiology and Physical Therapy</li>&nbsp;<li>Rehabilitation Science</li>&nbsp;<li>Biokinesiology</li>&nbsp;<li>Rehabilitation Psychology</li>&nbsp;<li>Health and Rehabilitation Sciences</li>&nbsp;<li>Occupational Therapy</li>&nbsp;<li>Rehabilitation Counselor Education</li>&nbsp;<li>Physical Rehabilitation Science,Rehabilitation and Therapy,1
56708,Charlotte A Tate,University of Illinois Chicago,uic.edu,Occupational Science</li>&nbsp;<li>Human Movement Science</li>&nbsp;<li>Biokinesiology and Physical Therapy</li>&nbsp;<li>Rehabilitation Science</li>&nbsp;<li>Biokinesiology</li>&nbsp;<li>Rehabilitation Psychology</li>&nbsp;<li>Health and Rehabilitation Sciences</li>&nbsp;<li>Occupational Therapy</li>&nbsp;<li>Rehabilitation Counselor Education</li>&nbsp;<li>Physical Rehabilitation Science,Rehabilitation and Therapy,1
57059,Mark D Grabiner,University of Illinois Chicago,uic.edu,Occupational Science</li>&nbsp;<li>Human Movement Science</li>&nbsp;<li>Biokinesiology and Physical Therapy</li>&nbsp;<li>Rehabilitation Science</li>&nbsp;<li>Biokinesiology</li>&nbsp;<li>Rehabilitation Psychology</li>&nbsp;<li>Health and Rehabilitation Sciences</li>&nbsp;<li>Occupational Therapy</li>&nbsp;<li>Rehabilitation Counselor Education</li>&nbsp;<li>Physical Rehabilitation Science,Rehabilitation and Therapy,1
25309,Vilia M Tarvydas,Michigan State University,msu.edu,Occupational Science</li>&nbsp;<li>Human Movement Science</li>&nbsp;<li>Biokinesiology and Physical Therapy</li>&nbsp;<li>Rehabilitation Science</li>&nbsp;<li>Biokinesiology</li>&nbsp;<li>Rehabilitation Psychology</li>&nbsp;<li>Health and Rehabilitation Sciences</li>&nbsp;<li>Occupational Therapy</li>&nbsp;<li>Rehabilitation Counselor Education</li>&nbsp;<li>Physical Rehabilitation Science,Rehabilitation and Therapy,1
54706,D P Ahluwalia,University of California San Diego,ucsd.edu,Ethnic Studies</li>&nbsp;<li>American Indian Studies</li>&nbsp;<li>African American Studies</li>&nbsp;<li>African American and African Studies</li>&nbsp;<li>African and African American Studies</li>&nbsp;<li>Native American Studies</li>&nbsp;<li>Chicana and Chicano Studies</li>&nbsp;<li>African-American Studies</li>&nbsp;<li>Hispanic Cultural Studies</li>&nbsp;<li>Hispanic Studies,"Race, Ethnicity and Post-Colonial Studies",1
54865,Dylan Rodriguez,University of California San Diego,ucsd.edu,Ethnic Studies</li>&nbsp;<li>American Indian Studies</li>&nbsp;<li>African American Studies</li>&nbsp;<li>African American and African Studies</li>&nbsp;<li>African and African American Studies</li>&nbsp;<li>Native American Studies</li>&nbsp;<li>Chicana and Chicano Studies</li>&nbsp;<li>African-American Studies</li>&nbsp;<li>Hispanic Cultural Studies</li>&nbsp;<li>Hispanic Studies,"Race, Ethnicity and Post-Colonial Studies",1
56034,Ricardo R Domninguez,University of California San Diego,ucsd.edu,Ethnic Studies</li>&nbsp;<li>American Indian Studies</li>&nbsp;<li>African American Studies</li>&nbsp;<li>African American and African Studies</li>&nbsp;<li>African and African American Studies</li>&nbsp;<li>Native American Studies</li>&nbsp;<li>Chicana and Chicano Studies</li>&nbsp;<li>African-American Studies</li>&nbsp;<li>Hispanic Cultural Studies</li>&nbsp;<li>Hispanic Studies,"Race, Ethnicity and Post-Colonial Studies",1
4758,Laura E Perez,University of California Berkeley,berkeley.edu,Ethnic Studies</li>&nbsp;<li>American Indian Studies</li>&nbsp;<li>African American Studies</li>&nbsp;<li>African American and African Studies</li>&nbsp;<li>African and African American Studies</li>&nbsp;<li>Native American Studies</li>&nbsp;<li>Chicana and Chicano Studies</li>&nbsp;<li>African-American Studies</li>&nbsp;<li>Hispanic Cultural Studies</li>&nbsp;<li>Hispanic Studies,"Race, Ethnicity and Post-Colonial Studies",1
24130,Gloria Smith,Michigan State University,msu.edu,Ethnic Studies</li>&nbsp;<li>American Indian Studies</li>&nbsp;<li>African American Studies</li>&nbsp;<li>African American and African Studies</li>&nbsp;<li>African and African American Studies</li>&nbsp;<li>Native American Studies</li>&nbsp;<li>Chicana and Chicano Studies</li>&nbsp;<li>African-American Studies</li>&nbsp;<li>Hispanic Cultural Studies</li>&nbsp;<li>Hispanic Studies,"Race, Ethnicity and Post-Colonial Studies",1
65063,Jeff Snodgrass,Walden University,waldenu.edu,Epidemiology</li>&nbsp;<li>Public Health</li>&nbsp;<li>Environmental Health Science</li>&nbsp;<li>Health Sciences</li>&nbsp;<li>Maternal and Child Health</li>&nbsp;<li>Environmental Health</li>&nbsp;<li>Health Behavior and Health Education</li>&nbsp;<li>Epidemiology and Biostatistics</li>&nbsp;<li>Biological Sciences in Public Health</li>&nbsp;<li>Health Behavior and Education</li>&nbsp;<li>International Health</li>&nbsp;<li>Public and Community Health</li>&nbsp;<li>Health Informatics</li>&nbsp;<li>Occupational and Environmental Health</li>&nbsp;<li>Population Health</li>&nbsp;<li>Public Health (Epidemiology)</li>&nbsp;<li>Public Health (Health Behavior)</li>&nbsp;<li>Clinical Investigation,Public Health,1
65006,Hadi Danawi,Walden University,waldenu.edu,Epidemiology</li>&nbsp;<li>Public Health</li>&nbsp;<li>Environmental Health Science</li>&nbsp;<li>Health Sciences</li>&nbsp;<li>Maternal and Child Health</li>&nbsp;<li>Environmental Health</li>&nbsp;<li>Health Behavior and Health Education</li>&nbsp;<li>Epidemiology and Biostatistics</li>&nbsp;<li>Biological Sciences in Public Health</li>&nbsp;<li>Health Behavior and Education</li>&nbsp;<li>International Health</li>&nbsp;<li>Public and Community Health</li>&nbsp;<li>Health Informatics</li>&nbsp;<li>Occupational and Environmental Health</li>&nbsp;<li>Population Health</li>&nbsp;<li>Public Health (Epidemiology)</li>&nbsp;<li>Public Health (Health Behavior)</li>&nbsp;<li>Clinical Investigation,Public Health,1
64839,Clarence Schumaker,Walden University,waldenu.edu,Epidemiology</li>&nbsp;<li>Public Health</li>&nbsp;<li>Environmental Health Science</li>&nbsp;<li>Health Sciences</li>&nbsp;<li>Maternal and Child Health</li>&nbsp;<li>Environmental Health</li>&nbsp;<li>Health Behavior and Health Education</li>&nbsp;<li>Epidemiology and Biostatistics</li>&nbsp;<li>Biological Sciences in Public Health</li>&nbsp;<li>Health Behavior and Education</li>&nbsp;<li>International Health</li>&nbsp;<li>Public and Community Health</li>&nbsp;<li>Health Informatics</li>&nbsp;<li>Occupational and Environmental Health</li>&nbsp;<li>Population Health</li>&nbsp;<li>Public Health (Epidemiology)</li>&nbsp;<li>Public Health (Health Behavior)</li>&nbsp;<li>Clinical Investigation,Public Health,1
